Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Order ID,City,State,Postal Code,Region,Product ID,Product Category,Product Type,Product Name,Price,Quantity,Revenue,Discount,Profit
7/13/2015,7/15/2015,Second Class,ND-18460,Neil Ducich,Corporate,United States,11829,Macon,Georgia,31204,South,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,38.88,6, $233.00 ,0%, $18.66 
5/18/2014,5/24/2014,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,11830,Cleveland,Ohio,44105,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,779.796,2," $1,560.00 ",40%, $(168.96)
10/21/2017,10/21/2017,Same Day,SL-20155,Sara Luxemburg,Home Office,United States,11831,Muskogee,Oklahoma,74403,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1439.92,8," $11,519.00 ",0%, $374.38 
10/21/2017,10/21/2017,Same Day,SL-20155,Sara Luxemburg,Home Office,United States,11832,Muskogee,Oklahoma,74403,Central,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,262.11,1, $262.00 ,0%, $62.91 
11/5/2015,11/9/2015,Standard Class,GB-14530,George Bell,Corporate,United States,11833,Monroe,North Carolina,28110,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207,3, $621.00 ,20%, $25.88 
8/1/2017,8/7/2017,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,11834,Austin,Texas,78745,Central,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1439.982,3," $4,320.00 ",40%, $(264.00)
8/1/2017,8/7/2017,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,11835,Austin,Texas,78745,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,36.288,7, $254.00 ,20%, $12.70 
6/21/2014,6/24/2014,First Class,RM-19375,Raymond Messe,Consumer,United States,11836,Meriden,Connecticut,6450,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,21.4,5, $107.00 ,0%, $6.21 
2/19/2017,2/21/2017,Second Class,NH-18610,Nicole Hansen,Corporate,United States,11837,Roswell,Georgia,30076,South,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1245.86,7," $8,721.00 ",0%, $361.30 
8/1/2014,8/5/2014,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,11838,Charlotte,North Carolina,28205,South,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,17.544,3, $53.00 ,20%, $5.92 
8/1/2014,8/5/2014,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,11839,Charlotte,North Carolina,28205,South,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,44.128,4, $177.00 ,20%, $12.14 
8/1/2014,8/5/2014,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,11840,Charlotte,North Carolina,28205,South,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,62.92,1, $63.00 ,20%, $10.22 
8/1/2014,8/5/2014,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,11841,Charlotte,North Carolina,28205,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2, $157.00 ,20%, $29.36 
7/18/2016,7/23/2016,Standard Class,KH-16330,Katharine Harms,Corporate,United States,11842,Bowling Green,Kentucky,42104,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,140.81,1, $141.00 ,0%, $39.43 
2/9/2015,2/11/2015,Second Class,FA-14230,Frank Atkinson,Corporate,United States,11843,San Antonio,Texas,78207,Central,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,40.096,4, $160.00 ,20%, $13.53 
2/9/2015,2/11/2015,Second Class,FA-14230,Frank Atkinson,Corporate,United States,11844,San Antonio,Texas,78207,Central,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",40.784,2, $82.00 ,60%, $(30.59)
7/29/2017,8/2/2017,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,11845,Seattle,Washington,98115,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3, $272.00 ,0%, $11.77 
1/12/2017,1/17/2017,Second Class,DA-13450,Dianna Arnett,Home Office,United States,11846,Washington,District of Columbia,20016,East,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,40.08,6, $240.00 ,0%, $19.24 
1/12/2017,1/17/2017,Second Class,DA-13450,Dianna Arnett,Home Office,United States,11847,Washington,District of Columbia,20016,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,37.68,2, $75.00 ,0%, $15.83 
9/10/2017,9/10/2017,Same Day,FH-14275,Frank Hawley,Corporate,United States,11848,Los Angeles,California,90004,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,362.352,3," $1,087.00 ",20%, $27.18 
9/10/2017,9/10/2017,Same Day,FH-14275,Frank Hawley,Corporate,United States,11849,Los Angeles,California,90004,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2, $14.00 ,20%, $2.25 
7/20/2015,7/25/2015,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,11850,South Bend,Indiana,46614,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76,1, $35.00 ,0%, $9.73 
7/20/2015,7/25/2015,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,11851,South Bend,Indiana,46614,Central,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,831.2,5," $4,156.00 ",0%, $124.68 
7/20/2015,7/25/2015,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,11852,South Bend,Indiana,46614,Central,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,26.4,5, $132.00 ,0%, $11.88 
7/20/2015,7/25/2015,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,11853,South Bend,Indiana,46614,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",106.75,7, $747.00 ,0%, $49.11 
7/20/2015,7/25/2015,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,11854,South Bend,Indiana,46614,Central,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,97.82,2, $196.00 ,0%, $45.98 
7/20/2015,7/25/2015,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,11855,South Bend,Indiana,46614,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4,5, $707.00 ,0%, $38.18 
6/13/2014,6/17/2014,Standard Class,FM-14215,Filia McAdams,Corporate,United States,11856,Los Angeles,California,90032,West,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,14.52,3, $44.00 ,0%, $4.79 
5/12/2017,5/15/2017,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,11857,Houston,Texas,77041,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,5, $640.00 ,20%, $(15.99)
5/12/2017,5/15/2017,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,11858,Houston,Texas,77041,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",34.24,4, $137.00 ,80%, $(53.07)
9/3/2015,9/5/2015,First Class,JB-15400,Jennifer Braxton,Corporate,United States,11859,Bristol,Connecticut,6010,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,2, $275.00 ,0%, $60.55 
9/3/2015,9/5/2015,First Class,JB-15400,Jennifer Braxton,Corporate,United States,11860,Bristol,Connecticut,6010,East,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810,100.49,1, $100.00 ,0%, $25.12 
3/26/2017,3/27/2017,First Class,GM-14440,Gary McGarr,Consumer,United States,11861,New York City,New York,10009,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257.568,2, $515.00 ,20%, $(28.98)
3/26/2017,3/27/2017,First Class,GM-14440,Gary McGarr,Consumer,United States,11862,New York City,New York,10009,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96,4, $480.00 ,0%, $33.59 
11/12/2014,11/12/2014,Same Day,RF-19840,Roy Französisch,Consumer,United States,11863,San Antonio,Texas,78207,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",49.632,4, $199.00 ,20%, $4.96 
10/13/2016,10/17/2016,Standard Class,NC-18625,Noah Childs,Corporate,United States,11864,Aurora,Colorado,80013,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,727.45,5," $3,637.00 ",50%, $(465.57)
10/13/2016,10/17/2016,Standard Class,NC-18625,Noah Childs,Corporate,United States,11865,Aurora,Colorado,80013,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",24.96,3, $75.00 ,20%, $4.37 
11/12/2017,11/12/2017,Same Day,NG-18355,Nat Gilpin,Corporate,United States,11866,Newark,Ohio,43055,East,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,370.782,3," $1,112.00 ",40%, $(92.70)
4/15/2017,4/18/2017,First Class,AH-10075,Adam Hart,Corporate,United States,11867,Henderson,Nevada,89015,West,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",196.45,5, $982.00 ,0%, $70.72 
6/25/2015,7/1/2015,Standard Class,CH-12070,Cathy Hwang,Home Office,United States,11868,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,31.104,6, $187.00 ,20%, $10.89 
6/25/2015,7/1/2015,Standard Class,CH-12070,Cathy Hwang,Home Office,United States,11869,Philadelphia,Pennsylvania,19143,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,2, $157.00 ,20%, $(17.61)
8/26/2016,8/29/2016,Second Class,CC-12145,Charles Crestani,Consumer,United States,11870,Seattle,Washington,98103,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,6.48,1, $6.00 ,0%, $3.11 
7/21/2014,7/25/2014,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,11871,San Francisco,California,94122,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5, $496.00 ,0%, $25.79 
7/21/2014,7/25/2014,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,11872,San Francisco,California,94122,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2," $1,603.00 ",20%, $50.10 
7/21/2014,7/25/2014,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,11873,San Francisco,California,94122,West,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",272.848,1, $273.00 ,20%, $27.28 
11/21/2017,11/25/2017,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,11874,Spokane,Washington,99207,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,70.98,1, $71.00 ,0%, $20.58 
6/4/2014,6/9/2014,Standard Class,MP-17470,Mark Packer,Home Office,United States,11875,Columbus,Ohio,43229,East,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,16.224,2, $32.00 ,20%, $5.88 
3/10/2016,3/16/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,11876,Long Beach,New York,11561,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.784,1, $177.00 ,20%, $(22.10)
3/25/2017,3/29/2017,Standard Class,JC-15775,John Castell,Consumer,United States,11877,San Antonio,Texas,78207,Central,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,470.376,3," $1,411.00 ",20%, $47.04 
12/29/2017,1/2/2018,Standard Class,JG-15160,James Galang,Consumer,United States,11878,Los Angeles,California,90049,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",393.568,4," $1,574.00 ",20%, $(44.28)
12/29/2017,1/2/2018,Standard Class,JG-15160,James Galang,Consumer,United States,11879,Los Angeles,California,90049,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3, $907.00 ,20%, $22.68 
3/28/2017,4/2/2017,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,11880,Jacksonville,Florida,32216,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,68.742,9, $619.00 ,70%, $(48.12)
3/5/2015,3/5/2015,Same Day,LF-17185,Luke Foster,Consumer,United States,11881,New York City,New York,10011,East,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,29.34,3, $88.00 ,0%, $14.67 
3/5/2015,3/5/2015,Same Day,LF-17185,Luke Foster,Consumer,United States,11882,New York City,New York,10011,East,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",383.607,7," $2,685.00 ",10%, $63.93 
3/5/2015,3/5/2015,Same Day,LF-17185,Luke Foster,Consumer,United States,11883,New York City,New York,10011,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4," $2,254.00 ",0%, $67.61 
11/13/2016,11/17/2016,Standard Class,CC-12430,Chuck Clark,Home Office,United States,11884,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,217.056,7," $1,519.00 ",20%, $78.68 
1/19/2017,1/23/2017,Second Class,DL-12865,Dan Lawera,Consumer,United States,11885,Keller,Texas,76248,Central,OFF-LA-10003714,Office Supplies,Labels,Avery 510,6,2, $12.00 ,20%, $2.10 
4/22/2016,4/26/2016,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,11886,San Francisco,California,94122,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3, $95.00 ,0%, $10.41 
5/13/2014,5/15/2014,First Class,EH-14005,Erica Hernandez,Home Office,United States,11887,Hialeah,Florida,33012,South,OFF-FA-10002815,Office Supplies,Fasteners,Staples,7.104,2, $14.00 ,20%, $2.40 
5/13/2014,5/15/2014,First Class,EH-14005,Erica Hernandez,Home Office,United States,11888,Hialeah,Florida,33012,South,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,8," $3,187.00 ",70%, $(331.96)
10/21/2014,10/22/2014,First Class,TB-21520,Tracy Blumstein,Consumer,United States,11889,Fairfield,Ohio,45014,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.792,4, $487.00 ,20%, $13.70 
10/21/2014,10/22/2014,First Class,TB-21520,Tracy Blumstein,Consumer,United States,11890,Fairfield,Ohio,45014,East,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",409.59,3," $1,229.00 ",40%, $(122.88)
3/14/2014,3/18/2014,Standard Class,DK-13225,Dean Katz,Corporate,United States,11891,Huntington Beach,California,92646,West,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56,2, $21.00 ,0%, $4.75 
3/14/2014,3/18/2014,Standard Class,DK-13225,Dean Katz,Corporate,United States,11892,Huntington Beach,California,92646,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,1, $3.00 ,0%, $1.25 
12/22/2017,12/24/2017,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,11893,Port Orange,Florida,32127,South,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,7.824,1, $8.00 ,20%, $2.93 
11/24/2016,11/29/2016,Standard Class,CD-11980,Carol Darley,Consumer,United States,11894,Medford,Oregon,97504,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",24.784,1, $25.00 ,20%, $7.75 
12/2/2017,12/5/2017,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,11895,Charlottesville,Virginia,22901,South,OFF-AR-10001446,Office Supplies,Art,Newell 309,34.65,3, $104.00 ,0%, $10.40 
12/31/2015,1/4/2016,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,11896,Missoula,Montana,59801,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,2, $976.00 ,20%, $152.50 
10/3/2017,10/6/2017,First Class,AC-10450,Amy Cox,Consumer,United States,11897,Minneapolis,Minnesota,55407,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2," $3,588.00 ",0%, $843.17 
8/29/2014,9/2/2014,Second Class,RA-19945,Ryan Akin,Consumer,United States,11898,Miami,Florida,33178,South,OFF-EN-10001749,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,29.808,2, $60.00 ,20%, $10.81 
8/29/2014,9/2/2014,Second Class,RA-19945,Ryan Akin,Consumer,United States,11899,Miami,Florida,33178,South,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,505.176,4," $2,021.00 ",70%, $(336.78)
8/29/2014,9/2/2014,Second Class,RA-19945,Ryan Akin,Consumer,United States,11900,Miami,Florida,33178,South,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,174.0585,3, $522.00 ,45%, $(110.76)
6/29/2016,7/3/2016,Second Class,Co-12640,Corey-Lock,Consumer,United States,11901,Florence,South Carolina,29501,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,6," $1,151.00 ",0%, $19.19 
8/20/2016,8/23/2016,First Class,DW-13480,Dianna Wilson,Home Office,United States,11902,Detroit,Michigan,48205,Central,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",14.78,2, $30.00 ,0%, $3.99 
10/21/2017,10/22/2017,First Class,DK-12835,Damala Kotsonis,Corporate,United States,11903,Springfield,Oregon,97477,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,5.184,1, $5.00 ,20%, $1.81 
10/21/2017,10/22/2017,First Class,DK-12835,Damala Kotsonis,Corporate,United States,11904,Springfield,Oregon,97477,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2, $957.00 ,20%, $47.85 
10/21/2017,10/22/2017,First Class,DK-12835,Damala Kotsonis,Corporate,United States,11905,Springfield,Oregon,97477,West,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,28.4,2, $57.00 ,20%, $6.75 
10/21/2017,10/24/2017,First Class,MD-17860,Michael Dominguez,Corporate,United States,11906,Indianapolis,Indiana,46203,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,909.12,8," $7,273.00 ",0%, $9.09 
5/17/2016,5/21/2016,Standard Class,RP-19855,Roy Phan,Corporate,United States,11907,Apopka,Florida,32712,South,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,2.952,2, $6.00 ,70%, $(2.16)
5/17/2016,5/21/2016,Standard Class,RP-19855,Roy Phan,Corporate,United States,11908,Apopka,Florida,32712,South,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",27.018,6, $162.00 ,70%, $(21.61)
2/3/2015,2/4/2015,First Class,RW-19540,Rick Wilson,Corporate,United States,11909,Los Angeles,California,90008,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,136.92,4, $548.00 ,0%, $41.08 
12/18/2017,12/23/2017,Standard Class,DB-13660,Duane Benoit,Consumer,United States,11910,Oceanside,New York,11572,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96,2, $38.00 ,0%, $8.53 
11/15/2016,11/22/2016,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,11911,Los Angeles,California,90008,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3, $298.00 ,0%, $40.75 
7/3/2017,7/6/2017,Second Class,FH-14275,Frank Hawley,Corporate,United States,11912,Houston,Texas,77041,Central,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,273.896,7," $1,917.00 ",20%, $92.44 
7/3/2017,7/6/2017,Second Class,FH-14275,Frank Hawley,Corporate,United States,11913,Houston,Texas,77041,Central,TEC-MA-10003674,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,597.132,3," $1,791.00 ",40%, $49.76 
1/15/2014,1/17/2014,First Class,EH-13990,Erica Hackney,Consumer,United States,11914,Roswell,Georgia,30076,South,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,149.95,5, $750.00 ,0%, $65.98 
4/30/2017,5/5/2017,Standard Class,AS-10630,Ann Steele,Home Office,United States,11915,Boynton Beach,Florida,33437,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.608,2, $9.00 ,20%, $1.67 
4/30/2017,5/5/2017,Standard Class,AS-10630,Ann Steele,Home Office,United States,11916,Boynton Beach,Florida,33437,South,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,15.528,3, $47.00 ,20%, $4.85 
4/30/2017,5/5/2017,Standard Class,AS-10630,Ann Steele,Home Office,United States,11917,Boynton Beach,Florida,33437,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,11.952,3, $36.00 ,20%, $3.88 
11/8/2015,11/14/2015,Standard Class,HA-14905,Helen Abelman,Consumer,United States,11918,Franklin,Massachusetts,2038,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,11.65,5, $58.00 ,0%, $3.38 
